Date,Commodity,Market Region,Price per Unit (LKR/kg)
9/10/2020,Taro,Colombo,386.02
9/10/2020,Manioc,Colombo,255.38
9/17/2020,Winged Bean,Colombo,177.73
9/17/2020,Bitter Melon,Colombo,244.45
9/17/2020,Brinjal,Colombo,71.02
9/17/2020,Long Purple Eggplant,Colombo,398.16
9/17/2020,Asiatic Pennywort,Colombo,173.13
9/17/2020,Red Spinach,Colombo,420.78
9/17/2020,Pennywort,Colombo,84.04
9/17/2020,Leeks,Colombo,479.85
9/17/2020,Carrot,Colombo,368.44
9/17/2020,Beetroot,Colombo,497.71
9/17/2020,Cabbage,Colombo,388.74
9/17/2020,Knol-Khol,Colombo,178.55
9/17/2020,Pumpkin,Colombo,264.71
9/17/2020,Onion,Colombo,355.86
9/17/2020,Potato,Colombo,480.17
9/17/2020,Drumsticks,Colombo,213.91
9/17/2020,Jackfruit,Colombo,302.77
9/17/2020,Breadfruit,Colombo,395.59
9/17/2020,Taro,Colombo,129.69
9/17/2020,Manioc,Colombo,168.45
9/24/2020,Winged Bean,Colombo,221.33
9/24/2020,Bitter Melon,Colombo,56.12
9/24/2020,Brinjal,Colombo,171.47
9/24/2020,Long Purple Eggplant,Colombo,280.35
9/24/2020,Asiatic Pennywort,Colombo,443.8
9/24/2020,Red Spinach,Colombo,301.54
9/24/2020,Pennywort,Colombo,81.4
9/24/2020,Leeks,Colombo,471.09
9/24/2020,Carrot,Colombo,425.44
9/24/2020,Beetroot,Colombo,65.69
9/24/2020,Cabbage,Colombo,146.37
9/24/2020,Knol-Khol,Colombo,298.89
9/24/2020,Pumpkin,Colombo,181.08
9/24/2020,Onion,Colombo,88.49
9/24/2020,Potato,Colombo,480.72
9/24/2020,Drumsticks,Colombo,289.75
9/24/2020,Jackfruit,Colombo,247.87
9/24/2020,Breadfruit,Colombo,186.05
9/24/2020,Taro,Colombo,161.04
9/24/2020,Manioc,Colombo,276.66
10/1/2020,Winged Bean,Colombo,136.26
10/1/2020,Bitter Melon,Colombo,342.23
10/1/2020,Brinjal,Colombo,194.16
10/1/2020,Long Purple Eggplant,Colombo,381.46
10/1/2020,Asiatic Pennywort,Colombo,481.36
10/1/2020,Red Spinach,Colombo,360.22
10/1/2020,Pennywort,Colombo,468.78
10/1/2020,Leeks,Colombo,371.1
10/1/2020,Carrot,Colombo,81.52
10/1/2020,Beetroot,Colombo,189.96
10/1/2020,Cabbage,Colombo,147.15
10/1/2020,Knol-Khol,Colombo,292.95
10/1/2020,Pumpkin,Colombo,110.39
10/1/2020,Onion,Colombo,371.85
10/1/2020,Potato,Colombo,335.76
10/1/2020,Drumsticks,Colombo,317.37
10/1/2020,Jackfruit,Colombo,393.27
10/1/2020,Breadfruit,Colombo,122.33
10/1/2020,Taro,Colombo,122.73
10/1/2020,Manioc,Colombo,239.78
10/8/2020,Winged Bean,Colombo,352.11
10/8/2020,Bitter Melon,Colombo,366.74
10/8/2020,Brinjal,Colombo,198.47
10/8/2020,Long Purple Eggplant,Colombo,468.39
10/8/2020,Asiatic Pennywort,Colombo,444.51
10/8/2020,Red Spinach,Colombo,79.51
10/8/2020,Pennywort,Colombo,255.17
10/8/2020,Leeks,Colombo,224.94
10/8/2020,Carrot,Colombo,115.93
10/8/2020,Beetroot,Colombo,428.5
10/8/2020,Cabbage,Colombo,157.88
10/8/2020,Knol-Khol,Colombo,65.96
10/8/2020,Pumpkin,Colombo,302.02
10/8/2020,Onion,Colombo,157.11
10/8/2020,Potato,Colombo,484.82
10/8/2020,Drumsticks,Colombo,193.44
10/8/2020,Jackfruit,Colombo,184.2
10/8/2020,Breadfruit,Colombo,446.01
10/8/2020,Taro,Colombo,98.41
10/8/2020,Manioc,Colombo,279.51
10/15/2020,Winged Bean,Colombo,281.17
10/15/2020,Bitter Melon,Colombo,267.95
10/15/2020,Brinjal,Colombo,480.87
10/15/2020,Long Purple Eggplant,Colombo,409.73
10/15/2020,Asiatic Pennywort,Colombo,484.12
10/15/2020,Red Spinach,Colombo,258.14
10/15/2020,Pennywort,Colombo,490.61
10/15/2020,Leeks,Colombo,461.22
10/15/2020,Carrot,Colombo,338.93
10/15/2020,Beetroot,Colombo,365.47
10/15/2020,Cabbage,Colombo,101.25
10/15/2020,Knol-Khol,Colombo,178.67
10/15/2020,Pumpkin,Colombo,65.46
10/15/2020,Onion,Colombo,399.44
10/15/2020,Potato,Colombo,337.63
10/15/2020,Drumsticks,Colombo,327.66
10/15/2020,Jackfruit,Colombo,284.73
10/15/2020,Breadfruit,Colombo,122.87
10/15/2020,Taro,Colombo,293.47
10/15/2020,Manioc,Colombo,461.03
10/22/2020,Winged Bean,Colombo,349.48
10/22/2020,Bitter Melon,Colombo,319.2
10/22/2020,Brinjal,Colombo,95.01
10/22/2020,Long Purple Eggplant,Colombo,343.36
10/22/2020,Asiatic Pennywort,Colombo,363.81
10/22/2020,Red Spinach,Colombo,77.34
10/22/2020,Pennywort,Colombo,391.46
10/22/2020,Leeks,Colombo,126.27
10/22/2020,Carrot,Colombo,218.51
10/22/2020,Beetroot,Colombo,469.33
10/22/2020,Cabbage,Colombo,195.93
10/22/2020,Knol-Khol,Colombo,287.17
10/22/2020,Pumpkin,Colombo,166.06
10/22/2020,Onion,Colombo,65.51
10/22/2020,Potato,Colombo,377.21
10/22/2020,Drumsticks,Colombo,334.14
10/22/2020,Jackfruit,Colombo,140.04
10/22/2020,Breadfruit,Colombo,163.21
10/22/2020,Taro,Colombo,258.37
10/22/2020,Manioc,Colombo,415.24
10/29/2020,Winged Bean,Colombo,252.91
10/29/2020,Bitter Melon,Colombo,175.55
10/29/2020,Brinjal,Colombo,498.77
10/29/2020,Long Purple Eggplant,Colombo,288.26
10/29/2020,Asiatic Pennywort,Colombo,484.8
10/29/2020,Red Spinach,Colombo,164.83
10/29/2020,Pennywort,Colombo,129.92
10/29/2020,Leeks,Colombo,96.05
10/29/2020,Carrot,Colombo,499.74
10/29/2020,Beetroot,Colombo,438.07
10/29/2020,Cabbage,Colombo,393.44
10/29/2020,Knol-Khol,Colombo,488.72
10/29/2020,Pumpkin,Colombo,58.36
10/29/2020,Onion,Colombo,468.14
10/29/2020,Potato,Colombo,201.95
10/29/2020,Drumsticks,Colombo,276.94
10/29/2020,Jackfruit,Colombo,213.36
10/29/2020,Breadfruit,Colombo,360.43
10/29/2020,Taro,Colombo,136.34
10/29/2020,Manioc,Colombo,248.03
11/5/2020,Winged Bean,Colombo,107.94
11/5/2020,Bitter Melon,Colombo,135.9
11/5/2020,Brinjal,Colombo,234.58
11/5/2020,Long Purple Eggplant,Colombo,181.22
11/5/2020,Asiatic Pennywort,Colombo,234.29
11/5/2020,Red Spinach,Colombo,317.06
11/5/2020,Pennywort,Colombo,406.03
11/5/2020,Leeks,Colombo,245.7
11/5/2020,Carrot,Colombo,266.86
11/5/2020,Beetroot,Colombo,208.49
11/5/2020,Cabbage,Colombo,475.59
11/5/2020,Knol-Khol,Colombo,148.3
11/5/2020,Pumpkin,Colombo,333.34
11/5/2020,Onion,Colombo,140.37
11/5/2020,Potato,Colombo,482.05
11/5/2020,Drumsticks,Colombo,494.25
11/5/2020,Jackfruit,Colombo,107.43
11/5/2020,Breadfruit,Colombo,403.86
11/5/2020,Taro,Colombo,77.04
11/5/2020,Manioc,Colombo,110.53
11/12/2020,Winged Bean,Colombo,484.43
11/12/2020,Bitter Melon,Colombo,469.09
11/12/2020,Brinjal,Colombo,482.45
11/12/2020,Long Purple Eggplant,Colombo,310.08
11/12/2020,Asiatic Pennywort,Colombo,383.75
11/12/2020,Red Spinach,Colombo,276.19
11/12/2020,Pennywort,Colombo,121.33
11/12/2020,Leeks,Colombo,281.6
11/12/2020,Carrot,Colombo,233.25
11/12/2020,Beetroot,Colombo,371.46
11/12/2020,Cabbage,Colombo,97
11/12/2020,Knol-Khol,Colombo,429.07
11/12/2020,Pumpkin,Colombo,210.29
11/12/2020,Onion,Colombo,402.34
11/12/2020,Potato,Colombo,392.49
11/12/2020,Drumsticks,Colombo,266.1
11/12/2020,Jackfruit,Colombo,76.48
11/12/2020,Breadfruit,Colombo,68.6
11/12/2020,Taro,Colombo,229.13
11/12/2020,Manioc,Colombo,206.46
11/19/2020,Winged Bean,Colombo,452.82
11/19/2020,Bitter Melon,Colombo,214.27
11/19/2020,Brinjal,Colombo,67.01
11/19/2020,Long Purple Eggplant,Colombo,146.81
11/19/2020,Asiatic Pennywort,Colombo,414.75
11/19/2020,Red Spinach,Colombo,377.37
11/19/2020,Pennywort,Colombo,341.31
11/19/2020,Leeks,Colombo,230.81
11/19/2020,Carrot,Colombo,409.83
11/19/2020,Beetroot,Colombo,90.07
11/19/2020,Cabbage,Colombo,181.97
11/19/2020,Knol-Khol,Colombo,184.76
11/19/2020,Pumpkin,Colombo,358.46
11/19/2020,Onion,Colombo,129.18
11/19/2020,Potato,Colombo,138.62
11/19/2020,Drumsticks,Colombo,216.34
11/19/2020,Jackfruit,Colombo,235.98
11/19/2020,Breadfruit,Colombo,427.77
11/19/2020,Taro,Colombo,314.89
11/19/2020,Manioc,Colombo,229.1
11/26/2020,Winged Bean,Colombo,411.58
11/26/2020,Bitter Melon,Colombo,372.45
11/26/2020,Brinjal,Colombo,201.86
11/26/2020,Long Purple Eggplant,Colombo,230.31
11/26/2020,Asiatic Pennywort,Colombo,225.68
11/26/2020,Red Spinach,Colombo,445.77
11/26/2020,Pennywort,Colombo,138.77
11/26/2020,Leeks,Colombo,290.54
11/26/2020,Carrot,Colombo,250.28
11/26/2020,Beetroot,Colombo,205.78
11/26/2020,Cabbage,Colombo,274.5
11/26/2020,Knol-Khol,Colombo,155.6
11/26/2020,Pumpkin,Colombo,210.46
11/26/2020,Onion,Colombo,317.67
11/26/2020,Potato,Colombo,331.86
11/26/2020,Drumsticks,Colombo,151.8
11/26/2020,Jackfruit,Colombo,368.87
11/26/2020,Breadfruit,Colombo,298.87
11/26/2020,Taro,Colombo,369.86
11/26/2020,Manioc,Colombo,255.9
12/3/2020,Winged Bean,Colombo,489.76
12/3/2020,Bitter Melon,Colombo,167.18
12/3/2020,Brinjal,Colombo,435
12/3/2020,Long Purple Eggplant,Colombo,298.99
12/3/2020,Asiatic Pennywort,Colombo,201.39
12/3/2020,Red Spinach,Colombo,182.55
12/3/2020,Pennywort,Colombo,147.87
12/3/2020,Leeks,Colombo,479.85
12/3/2020,Carrot,Colombo,86.31
12/3/2020,Beetroot,Colombo,237.74
12/3/2020,Cabbage,Colombo,299.8
12/3/2020,Knol-Khol,Colombo,71.16
12/3/2020,Pumpkin,Colombo,65.75
12/3/2020,Onion,Colombo,54.95
12/3/2020,Potato,Colombo,314.92
12/3/2020,Drumsticks,Colombo,487.7
12/3/2020,Jackfruit,Colombo,73.68
12/3/2020,Breadfruit,Colombo,485.15
12/3/2020,Taro,Colombo,413.73
12/3/2020,Manioc,Colombo,145.65
12/10/2020,Winged Bean,Colombo,50.84
12/10/2020,Bitter Melon,Colombo,174.97
12/10/2020,Brinjal,Colombo,360.29
12/10/2020,Long Purple Eggplant,Colombo,231.48
12/10/2020,Asiatic Pennywort,Colombo,431.87
12/10/2020,Red Spinach,Colombo,400.95
12/10/2020,Pennywort,Colombo,329.31
12/10/2020,Leeks,Colombo,350.22
12/10/2020,Carrot,Colombo,286.77
12/10/2020,Beetroot,Colombo,171.15
12/10/2020,Cabbage,Colombo,200.16
12/10/2020,Knol-Khol,Colombo,457.64
12/10/2020,Pumpkin,Colombo,70.24
12/10/2020,Onion,Colombo,168.88
12/10/2020,Potato,Colombo,301.14
12/10/2020,Drumsticks,Colombo,401.84
12/10/2020,Jackfruit,Colombo,345.98
12/10/2020,Breadfruit,Colombo,112.28
12/10/2020,Taro,Colombo,104.03
12/10/2020,Manioc,Colombo,159.38
12/17/2020,Winged Bean,Colombo,330.18
12/17/2020,Bitter Melon,Colombo,440.42
12/17/2020,Brinjal,Colombo,154
12/17/2020,Long Purple Eggplant,Colombo,62.2
12/17/2020,Asiatic Pennywort,Colombo,483.09
12/17/2020,Red Spinach,Colombo,281.34
12/17/2020,Pennywort,Colombo,78.77
12/17/2020,Leeks,Colombo,386.92
12/17/2020,Carrot,Colombo,436.64
12/17/2020,Beetroot,Colombo,62.07
12/17/2020,Cabbage,Colombo,410.45
12/17/2020,Knol-Khol,Colombo,316.95
12/17/2020,Pumpkin,Colombo,159.05
12/17/2020,Onion,Colombo,432.62
12/17/2020,Potato,Colombo,234.48
12/17/2020,Drumsticks,Colombo,263.35
12/17/2020,Jackfruit,Colombo,473.71
12/17/2020,Breadfruit,Colombo,387.05
12/17/2020,Taro,Colombo,492.16
12/17/2020,Manioc,Colombo,187.62
12/24/2020,Winged Bean,Colombo,344.74
12/24/2020,Bitter Melon,Colombo,305.73
12/24/2020,Brinjal,Colombo,88.83
12/24/2020,Long Purple Eggplant,Colombo,335.45
12/24/2020,Asiatic Pennywort,Colombo,147.79
12/24/2020,Red Spinach,Colombo,289.76
12/24/2020,Pennywort,Colombo,160.81
12/24/2020,Leeks,Colombo,170.24
12/24/2020,Carrot,Colombo,478.54
12/24/2020,Beetroot,Colombo,490.01
12/24/2020,Cabbage,Colombo,182.05
12/24/2020,Knol-Khol,Colombo,249.25
12/24/2020,Pumpkin,Colombo,293.07
12/24/2020,Onion,Colombo,309.99
12/24/2020,Potato,Colombo,444.51
12/24/2020,Drumsticks,Colombo,340.21
12/24/2020,Jackfruit,Colombo,55.31
12/24/2020,Breadfruit,Colombo,404.33
12/24/2020,Taro,Colombo,412.56
12/24/2020,Manioc,Colombo,334.88
12/31/2020,Winged Bean,Colombo,429.57
12/31/2020,Bitter Melon,Colombo,344.99
12/31/2020,Brinjal,Colombo,199.25
12/31/2020,Long Purple Eggplant,Colombo,468.4
12/31/2020,Asiatic Pennywort,Colombo,343
12/31/2020,Red Spinach,Colombo,107.13
12/31/2020,Pennywort,Colombo,242.46
12/31/2020,Leeks,Colombo,261.67
12/31/2020,Carrot,Colombo,66.8
12/31/2020,Beetroot,Colombo,328.69
12/31/2020,Cabbage,Colombo,451.52
12/31/2020,Knol-Khol,Colombo,283.76
12/31/2020,Pumpkin,Colombo,467.58
12/31/2020,Onion,Colombo,335.11
12/31/2020,Potato,Colombo,185.22
12/31/2020,Drumsticks,Colombo,345.52
12/31/2020,Jackfruit,Colombo,251.61
12/31/2020,Breadfruit,Colombo,405.25
12/31/2020,Taro,Colombo,100.36
12/31/2020,Manioc,Colombo,199.02
1/7/2021,Winged Bean,Colombo,256.88
1/7/2021,Bitter Melon,Colombo,65.91
1/7/2021,Brinjal,Colombo,266.28
1/7/2021,Long Purple Eggplant,Colombo,372.75
1/7/2021,Asiatic Pennywort,Colombo,280.01
1/7/2021,Red Spinach,Colombo,278.9
1/7/2021,Pennywort,Colombo,412.02
1/7/2021,Leeks,Colombo,170.57
1/7/2021,Carrot,Colombo,431.59
1/7/2021,Beetroot,Colombo,157.24
1/7/2021,Cabbage,Colombo,465.22
1/7/2021,Knol-Khol,Colombo,366.23
1/7/2021,Pumpkin,Colombo,490.52
1/7/2021,Onion,Colombo,83.5
1/7/2021,Potato,Colombo,277.86
1/7/2021,Drumsticks,Colombo,145.11
1/7/2021,Jackfruit,Colombo,309.03
1/7/2021,Breadfruit,Colombo,81.9
1/7/2021,Taro,Colombo,124.85
1/7/2021,Manioc,Colombo,233.45
1/14/2021,Winged Bean,Colombo,65.63
1/14/2021,Bitter Melon,Colombo,464.38
1/14/2021,Brinjal,Colombo,218.81
1/14/2021,Long Purple Eggplant,Colombo,212.69
1/14/2021,Asiatic Pennywort,Colombo,367.59
1/14/2021,Red Spinach,Colombo,226.9
1/14/2021,Pennywort,Colombo,209.17
1/14/2021,Leeks,Colombo,85.54
1/14/2021,Carrot,Colombo,422.66
1/14/2021,Beetroot,Colombo,459.19
1/14/2021,Cabbage,Colombo,161.44
1/14/2021,Knol-Khol,Colombo,400.9
1/14/2021,Pumpkin,Colombo,64.34
1/14/2021,Onion,Colombo,271.67
1/14/2021,Potato,Colombo,470.02
1/14/2021,Drumsticks,Colombo,73.68
1/14/2021,Jackfruit,Colombo,171.47
1/14/2021,Breadfruit,Colombo,207.22
1/14/2021,Taro,Colombo,280.03
1/14/2021,Manioc,Colombo,51.87
1/21/2021,Winged Bean,Colombo,165.94
1/21/2021,Bitter Melon,Colombo,446.83
1/21/2021,Brinjal,Colombo,426.43
1/21/2021,Long Purple Eggplant,Colombo,216.59
1/21/2021,Asiatic Pennywort,Colombo,358.11
1/21/2021,Red Spinach,Colombo,203.47
1/21/2021,Pennywort,Colombo,91.84
1/21/2021,Leeks,Colombo,389.72
1/21/2021,Carrot,Colombo,220.17
1/21/2021,Beetroot,Colombo,349.76
1/21/2021,Cabbage,Colombo,249.66
1/21/2021,Knol-Khol,Colombo,117.46
1/21/2021,Pumpkin,Colombo,324.12
1/21/2021,Onion,Colombo,472.63
1/21/2021,Potato,Colombo,151.77
1/21/2021,Drumsticks,Colombo,97.88
1/21/2021,Jackfruit,Colombo,160.55
1/21/2021,Breadfruit,Colombo,376.83
1/21/2021,Taro,Colombo,205.07
1/21/2021,Manioc,Colombo,427.58
1/28/2021,Winged Bean,Colombo,102.22
1/28/2021,Bitter Melon,Colombo,374.36
1/28/2021,Brinjal,Colombo,340.43
1/28/2021,Long Purple Eggplant,Colombo,115.42
1/28/2021,Asiatic Pennywort,Colombo,448.33
1/28/2021,Red Spinach,Colombo,235.59
1/28/2021,Pennywort,Colombo,450.17
1/28/2021,Leeks,Colombo,485.96
1/28/2021,Carrot,Colombo,411.43
1/28/2021,Beetroot,Colombo,467.5
1/28/2021,Cabbage,Colombo,145.7
1/28/2021,Knol-Khol,Colombo,156.43
1/28/2021,Pumpkin,Colombo,260.14
1/28/2021,Onion,Colombo,64.25
1/28/2021,Potato,Colombo,226.71
1/28/2021,Drumsticks,Colombo,372.65
1/28/2021,Jackfruit,Colombo,360.32
1/28/2021,Breadfruit,Colombo,275.74
1/28/2021,Taro,Colombo,208.17
1/28/2021,Manioc,Colombo,478.57
2/4/2021,Winged Bean,Colombo,489.67
2/4/2021,Bitter Melon,Colombo,402.64
2/4/2021,Brinjal,Colombo,214.17
2/4/2021,Long Purple Eggplant,Colombo,362.8
2/4/2021,Asiatic Pennywort,Colombo,376.44
2/4/2021,Red Spinach,Colombo,238.97
2/4/2021,Pennywort,Colombo,347.47
2/4/2021,Leeks,Colombo,240.99
2/4/2021,Carrot,Colombo,410.04
2/4/2021,Beetroot,Colombo,273.26
2/4/2021,Cabbage,Colombo,324.91
2/4/2021,Knol-Khol,Colombo,271.61
2/4/2021,Pumpkin,Colombo,401.99
2/4/2021,Onion,Colombo,467.31
2/4/2021,Potato,Colombo,263.68
2/4/2021,Drumsticks,Colombo,236.41
2/4/2021,Jackfruit,Colombo,325.15
2/4/2021,Breadfruit,Colombo,56.4
2/4/2021,Taro,Colombo,392.03
2/4/2021,Manioc,Colombo,233.66
2/11/2021,Winged Bean,Colombo,480.91
2/11/2021,Bitter Melon,Colombo,164.62
2/11/2021,Brinjal,Colombo,127.14
2/11/2021,Long Purple Eggplant,Colombo,374.09
2/11/2021,Asiatic Pennywort,Colombo,368.39
2/11/2021,Red Spinach,Colombo,78.73
2/11/2021,Pennywort,Colombo,391.48
2/11/2021,Leeks,Colombo,291.19
2/11/2021,Carrot,Colombo,119.53
2/11/2021,Beetroot,Colombo,359.45
2/11/2021,Cabbage,Colombo,58.56
2/11/2021,Knol-Khol,Colombo,108.76
2/11/2021,Pumpkin,Colombo,177.23
2/11/2021,Onion,Colombo,270.52
2/11/2021,Potato,Colombo,240.73
2/11/2021,Drumsticks,Colombo,360.79
2/11/2021,Jackfruit,Colombo,291.46
2/11/2021,Breadfruit,Colombo,360.71
2/11/2021,Taro,Colombo,486.81
2/11/2021,Manioc,Colombo,160.19
2/18/2021,Winged Bean,Colombo,471.36
2/18/2021,Bitter Melon,Colombo,112.45
2/18/2021,Brinjal,Colombo,217.37
2/18/2021,Long Purple Eggplant,Colombo,202.36
2/18/2021,Asiatic Pennywort,Colombo,363.18
2/18/2021,Red Spinach,Colombo,405.77
2/18/2021,Pennywort,Colombo,313.67
2/18/2021,Leeks,Colombo,58.96
2/18/2021,Carrot,Colombo,214.93
2/18/2021,Beetroot,Colombo,245.62
2/18/2021,Cabbage,Colombo,364.38
2/18/2021,Knol-Khol,Colombo,271.47
2/18/2021,Pumpkin,Colombo,289.91
2/18/2021,Onion,Colombo,394.64
2/18/2021,Potato,Colombo,67.89
2/18/2021,Drumsticks,Colombo,179.98
2/18/2021,Jackfruit,Colombo,127.61
2/18/2021,Breadfruit,Colombo,340.87
2/18/2021,Taro,Colombo,343.97
2/18/2021,Manioc,Colombo,467.61
2/25/2021,Winged Bean,Colombo,477.68
2/25/2021,Bitter Melon,Colombo,90.45
2/25/2021,Brinjal,Colombo,65.37
2/25/2021,Long Purple Eggplant,Colombo,273.19
2/25/2021,Asiatic Pennywort,Colombo,403.9
2/25/2021,Red Spinach,Colombo,180.28
2/25/2021,Pennywort,Colombo,152.86
2/25/2021,Leeks,Colombo,415.03
2/25/2021,Carrot,Colombo,143.96
2/25/2021,Beetroot,Colombo,133.34
2/25/2021,Cabbage,Colombo,201.92
2/25/2021,Knol-Khol,Colombo,206.81
2/25/2021,Pumpkin,Colombo,379.65
2/25/2021,Onion,Colombo,86.53
2/25/2021,Potato,Colombo,267.02
2/25/2021,Drumsticks,Colombo,431.25
2/25/2021,Jackfruit,Colombo,285.69
2/25/2021,Breadfruit,Colombo,360.68
2/25/2021,Taro,Colombo,489.83
2/25/2021,Manioc,Colombo,427.82
3/4/2021,Winged Bean,Colombo,158.25
3/4/2021,Bitter Melon,Colombo,379.32
3/4/2021,Brinjal,Colombo,272.14
3/4/2021,Long Purple Eggplant,Colombo,491.29
3/4/2021,Asiatic Pennywort,Colombo,406.13
3/4/2021,Red Spinach,Colombo,142.84
3/4/2021,Pennywort,Colombo,409.29
3/4/2021,Leeks,Colombo,312.83
3/4/2021,Carrot,Colombo,175.99
3/4/2021,Beetroot,Colombo,430.33
3/4/2021,Cabbage,Colombo,69.91
3/4/2021,Knol-Khol,Colombo,141.22
3/4/2021,Pumpkin,Colombo,135.5
3/4/2021,Onion,Colombo,247.32
3/4/2021,Potato,Colombo,89.48
3/4/2021,Drumsticks,Colombo,447.85
3/4/2021,Jackfruit,Colombo,276.81
3/4/2021,Breadfruit,Colombo,432.57
3/4/2021,Taro,Colombo,326.2
3/4/2021,Manioc,Colombo,88.74
3/11/2021,Winged Bean,Colombo,471.91
3/11/2021,Bitter Melon,Colombo,253.46
3/11/2021,Brinjal,Colombo,385.06
3/11/2021,Long Purple Eggplant,Colombo,414.41
3/11/2021,Asiatic Pennywort,Colombo,400.61
3/11/2021,Red Spinach,Colombo,367.92
3/11/2021,Pennywort,Colombo,227.53
3/11/2021,Leeks,Colombo,404.65
3/11/2021,Carrot,Colombo,72.61
3/11/2021,Beetroot,Colombo,147.93
3/11/2021,Cabbage,Colombo,297.17
3/11/2021,Knol-Khol,Colombo,364.02
3/11/2021,Pumpkin,Colombo,93.1
3/11/2021,Onion,Colombo,380.09
3/11/2021,Potato,Colombo,347.47
3/11/2021,Drumsticks,Colombo,74.24
3/11/2021,Jackfruit,Colombo,76.73
3/11/2021,Breadfruit,Colombo,414.11
3/11/2021,Taro,Colombo,108.79
3/11/2021,Manioc,Colombo,285.61
3/18/2021,Winged Bean,Colombo,263.74
3/18/2021,Bitter Melon,Colombo,365.3
3/18/2021,Brinjal,Colombo,372.32
3/18/2021,Long Purple Eggplant,Colombo,133.43
3/18/2021,Asiatic Pennywort,Colombo,238.67
3/18/2021,Red Spinach,Colombo,76.52
3/18/2021,Pennywort,Colombo,228.9
3/18/2021,Leeks,Colombo,73.75
3/18/2021,Carrot,Colombo,98.46
3/18/2021,Beetroot,Colombo,366.12
3/18/2021,Cabbage,Colombo,339.39
3/18/2021,Knol-Khol,Colombo,167.02
3/18/2021,Pumpkin,Colombo,243.75
3/18/2021,Onion,Colombo,151.27
3/18/2021,Potato,Colombo,211.55
3/18/2021,Drumsticks,Colombo,398.21
3/18/2021,Jackfruit,Colombo,445.67
3/18/2021,Breadfruit,Colombo,148.65
3/18/2021,Taro,Colombo,252.43
3/18/2021,Manioc,Colombo,383.61
3/25/2021,Winged Bean,Colombo,499.54
3/25/2021,Bitter Melon,Colombo,360.37
3/25/2021,Brinjal,Colombo,167
3/25/2021,Long Purple Eggplant,Colombo,112.95
3/25/2021,Asiatic Pennywort,Colombo,140.18
3/25/2021,Red Spinach,Colombo,247.77
3/25/2021,Pennywort,Colombo,316.71
3/25/2021,Leeks,Colombo,474.52
3/25/2021,Carrot,Colombo,87.09
3/25/2021,Beetroot,Colombo,252.67
3/25/2021,Cabbage,Colombo,494.47
3/25/2021,Knol-Khol,Colombo,281.17
3/25/2021,Pumpkin,Colombo,88.37
3/25/2021,Onion,Colombo,51.39
3/25/2021,Potato,Colombo,184.04
3/25/2021,Drumsticks,Colombo,389.25
3/25/2021,Jackfruit,Colombo,123.02
3/25/2021,Breadfruit,Colombo,416.22
3/25/2021,Taro,Colombo,478.86
3/25/2021,Manioc,Colombo,119.7
4/1/2021,Winged Bean,Colombo,299.81
4/1/2021,Bitter Melon,Colombo,476.42
4/1/2021,Brinjal,Colombo,427.03
4/1/2021,Long Purple Eggplant,Colombo,223.37
4/1/2021,Asiatic Pennywort,Colombo,305.84
4/1/2021,Red Spinach,Colombo,153.4
4/1/2021,Pennywort,Colombo,133.08
4/1/2021,Leeks,Colombo,87.06
4/1/2021,Carrot,Colombo,189.3
4/1/2021,Beetroot,Colombo,493.15
4/1/2021,Cabbage,Colombo,488.57
4/1/2021,Knol-Khol,Colombo,193.9
4/1/2021,Pumpkin,Colombo,242.43
4/1/2021,Onion,Colombo,241.92
4/1/2021,Potato,Colombo,324.88
4/1/2021,Drumsticks,Colombo,111.66
4/1/2021,Jackfruit,Colombo,336.32
4/1/2021,Breadfruit,Colombo,208.08
4/1/2021,Taro,Colombo,244.2
4/1/2021,Manioc,Colombo,305.59
4/8/2021,Winged Bean,Colombo,419.51
4/8/2021,Bitter Melon,Colombo,387.49
4/8/2021,Brinjal,Colombo,229.37
4/8/2021,Long Purple Eggplant,Colombo,101.81
4/8/2021,Asiatic Pennywort,Colombo,395.75
4/8/2021,Red Spinach,Colombo,55.41
4/8/2021,Pennywort,Colombo,488.71
4/8/2021,Leeks,Colombo,423.68
4/8/2021,Carrot,Colombo,99.73
4/8/2021,Beetroot,Colombo,281.81
4/8/2021,Cabbage,Colombo,264.74
4/8/2021,Knol-Khol,Colombo,458.42
4/8/2021,Pumpkin,Colombo,234.6
4/8/2021,Onion,Colombo,372.54
4/8/2021,Potato,Colombo,215.21
4/8/2021,Drumsticks,Colombo,93.62
4/8/2021,Jackfruit,Colombo,228.51
4/8/2021,Breadfruit,Colombo,465.03
4/8/2021,Taro,Colombo,66.24
4/8/2021,Manioc,Colombo,221.85
4/15/2021,Winged Bean,Colombo,119.54
4/15/2021,Bitter Melon,Colombo,122.88
4/15/2021,Brinjal,Colombo,63.62
4/15/2021,Long Purple Eggplant,Colombo,434.42
4/15/2021,Asiatic Pennywort,Colombo,358.07
4/15/2021,Red Spinach,Colombo,332.7
4/15/2021,Pennywort,Colombo,410.81
4/15/2021,Leeks,Colombo,116.8
4/15/2021,Carrot,Colombo,358.09
4/15/2021,Beetroot,Colombo,265.23
4/15/2021,Cabbage,Colombo,223.82
4/15/2021,Knol-Khol,Colombo,261.11
4/15/2021,Pumpkin,Colombo,82.47
4/15/2021,Onion,Colombo,228.02
4/15/2021,Potato,Colombo,395.46
4/15/2021,Drumsticks,Colombo,268.53
4/15/2021,Jackfruit,Colombo,411.88
4/15/2021,Breadfruit,Colombo,270.36
